# EvtID pe_px[MeV/c] pe_py[MeV/c] pe_pz[MeV/c] prec_px[MeV/c] prec_py[MeV/c] prec_pz[MeV/c] pidrec zvtx[cm] weight
54555 -2.5462399645e+01 -9.0466902548e+02 3.8744805917e+03 5.3430419523e+02 -7.4792415990e+01 -1.3819688194e+02 2212 -4.9394081971e+00 8.9989807047e-01
54711 2.2426173203e+02 -1.0025131414e+03 3.9874167154e+03 2.6201203079e+02 -4.7035629121e+01 -1.5558940493e+02 2212 -2.8705169023e+00 4.8144775236e+00
54895 -1.0651800805e+02 -1.0024098632e+03 4.6605979562e+03 3.0450170737e+02 -2.9183397217e+01 -3.9816410872e+02 2212 -3.1962333464e+00 4.1574771532e-02
54912 -1.5520790077e+02 -1.1845457022e+03 4.5727723505e+03 4.6571484655e+02 -3.8318165826e+01 -2.6673005489e+02 2212 -2.8901270353e+00 8.8822992656e-02
55783 -5.0926885194e+01 -1.0350838478e+03 4.3354354938e+03 2.1950133460e+02 -1.5149786688e+01 -2.5621060403e+02 2212 -4.8302150082e+00 1.8670451304e+00
55786 -1.4277051402e+02 -1.0115506951e+03 4.2468298121e+03 4.5366747327e+02 -1.4796361942e+02 -2.8457288986e+02 2212 -1.0740060413e+00 8.8553211196e-02
55915 -5.6939476794e+01 -8.4433216129e+02 3.8462069125e+03 2.7643494029e+02 -1.5395425925e+01 -3.4728395320e+02 2212 -4.6437566734e+00 4.9242735250e-01
56070 1.8436964871e+02 -1.0440941796e+03 4.6309058880e+03 1.5386732646e+02 1.6964018232e+01 -1.6973604901e+02 2212 -3.9202719748e+00 2.0940802564e+01
56653 9.8969641240e+01 -1.0666885036e+03 4.1377784860e+03 1.4814929395e+02 -1.8758663929e+01 -2.5611709838e+02 2212 -2.5296331611e+00 2.1624006531e+00
57764 -1.2292761899e+01 -1.0547109660e+03 4.8571811784e+03 4.9433379823e+02 1.7696909620e+02 -1.5477513877e+02 2212 -2.1699623154e+00 8.2723594811e-01
57768 -1.0151221790e+01 -1.0111438469e+03 4.7544427016e+03 3.9865053909e+02 -1.2393601764e+02 -1.0251798090e+02 2212 -3.7155585033e+00 3.3937493756e+00
58290 -2.5631957513e+02 -1.0059730419e+03 4.4223020168e+03 4.6742975850e+02 1.0613159228e+02 -2.4524875321e+02 2212 -1.8660392712e+00 3.2494140217e-01
59023 1.7237728042e+02 -1.0473161445e+03 4.4542762049e+03 4.5991488919e+02 8.2034363339e+01 -1.4250369293e+02 2212 -2.2979768361e+00 1.0855493820e+00
59100 1.8701772009e+02 -8.9249463208e+02 3.9504179268e+03 4.7823177792e+02 -1.4427402879e+02 -7.5116859817e+01 2212 -2.4791830028e+00 2.1812409342e+00
59173 1.5733504886e+02 -1.0680777974e+03 4.8305065270e+03 2.6681121101e+01 -3.1447250311e+00 -3.6491613192e+02 2212 -3.4565844254e+00 3.8227795009e-01
59480 4.6185627256e+01 -9.4406134527e+02 4.0117222047e+03 2.3453204941e+02 -1.7840899209e+01 -3.5513401379e+02 2212 -5.4726353888e+00 3.1521330619e-01
59521 -1.8190613406e+02 -8.7848260176e+02 3.9237029470e+03 1.6611347542e+02 3.8858594019e+01 -4.4449018362e+02 2212 -1.0540148844e+00 3.2649619648e-02
59991 -2.3994375874e+02 -1.0255298283e+03 4.7383715043e+03 1.1911828873e+02 2.5324753769e+01 -2.8377417990e+02 2212 -3.3428962163e+00 2.4078490840e+00
60273 9.3090264607e+01 -1.0065897154e+03 3.8543201040e+03 1.9344136450e+02 -4.6077736802e+01 -3.9160180519e+02 2212 -3.7444028708e+00 7.0118071675e-02
60355 -2.5738765965e+02 -1.0383853225e+03 4.4589399453e+03 1.7781662465e+02 1.5397092223e+01 -4.2973228046e+02 2212 -3.6663957750e+00 2.6480476138e-02
60492 -5.2475659209e+01 -9.9031368823e+02 4.1130819355e+03 2.2020590233e+02 2.2681550672e+01 -4.2461820712e+02 2212 -5.0252330869e+00 3.2385547863e-02
60698 1.7735536067e+02 -1.1711670417e+03 4.7488736900e+03 2.6005909377e+02 -5.2150108756e+01 -4.1850669200e+02 2212 -2.8818137718e+00 1.8908149834e-03
60978 -9.2737961557e+01 -1.0061682282e+03 4.0682463825e+03 1.6039140218e+02 -3.9623908321e+01 -4.0052022602e+02 2212 -4.2399719201e+00 8.5782710224e-02
61129 1.2562223860e+01 -9.4404082928e+02 4.0380192987e+03 3.5800783370e+02 2.3174093378e+01 -1.4839397557e+02 2212 -5.2678087221e+00 3.6275926997e+00
61225 1.8474194928e+02 -1.1504231208e+03 4.7865360389e+03 1.3293099815e+02 -1.7278373423e+01 -4.1868318708e+02 2212 -1.0618343246e+00 1.8097433166e-02
61727 -2.0016763939e+02 -8.7037055821e+02 3.8805451016e+03 4.1330454840e+02 -1.2037384625e+02 -2.9036139433e+02 2212 -2.7810200660e+00 2.9687927039e-01
61990 2.4757940012e+02 -9.1977864422e+02 4.2235530314e+03 3.5470821343e+02 5.2115413035e+00 -3.6464460544e+02 2212 -3.7486174616e+00 7.1818587642e-02
62067 -1.1774067680e+01 -8.8365849213e+02 4.1723991131e+03 4.2323850036e+02 -9.4850517265e+01 -2.2434044842e+02 2212 -5.3458236922e+00 1.1085919004e+00
62170 -1.1307836257e+02 -9.9056803956e+02 4.2735443894e+03 3.1912835041e+02 -5.9053376555e+01 -3.6265267923e+02 2212 -3.7427313027e+00 9.5264231240e-02
63409 2.0040995683e+02 -9.4444854018e+02 4.0801329356e+03 3.2986238508e+02 2.1273940416e+01 -2.3679407943e+02 2212 -3.3701031441e+00 1.3886227427e+00
64102 1.6665112946e+02 -1.0519137356e+03 4.5898604210e+03 2.7103123280e+02 -6.5593575835e+01 -3.8383469350e+02 2212 -5.2819536517e+00 4.2074459842e-02
64552 -1.1963295094e+02 -1.0549692221e+03 4.2868268894e+03 3.6120813018e+02 3.4164449181e+00 -9.6047376007e+01 2212 -4.4016927488e+00 3.8032883212e+00
64711 -7.0842147990e+01 -1.1097900097e+03 4.2951777407e+03 4.2947813337e+02 8.9856348052e+01 -1.7266673007e+02 2212 -6.5912150498e-01 7.3901134247e-01
65286 5.1817766392e+01 -9.0856357991e+02 4.0681737653e+03 1.5799888144e+02 -4.9965310742e+01 -3.0161737516e+02 2212 -3.8898554277e+00 1.9035726570e+00
65886 -1.8245421946e+00 -8.6325011847e+02 4.0146169760e+03 3.5583228634e+02 -8.1536258298e+01 -3.6976863907e+02 2212 -9.4380169362e-01 8.2558930421e-02
66023 7.0482388534e+01 -1.0575186652e+03 4.3258386607e+03 1.2481187408e+02 1.8369895131e+01 -3.2046151075e+02 2212 -2.8018802737e+00 7.7049325577e-01
66295 -3.1284702511e+02 -1.0776629192e+03 4.4572280479e+03 4.1412127997e+02 -1.2448889518e+02 -2.0075510230e+02 2212 -3.5452207336e+00 4.9126529563e-01
66382 -8.4439276592e+01 -9.1549932222e+02 4.0554143259e+03 5.9767945378e+02 -4.5944219674e+00 -1.0533701362e+02 2212 -4.5964920796e+00 7.7838341105e-01
66434 -2.1117063780e+02 -1.1840491627e+03 4.7879894152e+03 4.7409882515e+02 -1.6136276953e+02 -9.7773055516e+01 2212 -9.1168005671e-01 6.1010806551e-01
66643 -6.8893410010e+01 -9.2573202448e+02 4.3923441836e+03 1.8130121252e+02 2.5137362843e+00 -4.0414963784e+02 2212 -4.1330489197e+00 1.6105060222e-01
66956 3.2582104029e+01 -9.2756080396e+02 3.8404548063e+03 3.4543305353e+02 9.8626734473e+01 -3.5148901296e+02 2212 -2.0221564483e+00 1.3205339386e-01
67108 1.4279769162e+01 -9.9713788095e+02 3.8275155964e+03 4.4700474524e+02 -5.0174991033e+01 -3.2180224483e+01 2212 -2.4566281734e+00 2.8647865484e+00
67505 1.6112898121e+02 -1.1026152991e+03 4.3944120526e+03 2.9695781305e+02 -8.1616263291e+01 -3.9719887309e+02 2212 -2.4123595476e+00 6.6865986655e-03
67623 -4.2323560363e+00 -1.0202417429e+03 4.2947480351e+03 6.5238638271e+01 -1.7987343178e+01 -4.5682616559e+02 2212 -2.2310159770e+00 9.8169896197e-03
68281 -6.7354991031e+01 -9.0524526903e+02 4.2224155143e+03 1.1867429056e+02 3.1607064588e+01 -3.3198336290e+02 2212 -2.4243928033e+00 1.5128089211e+00
68772 -7.3766585579e+01 -9.7885965151e+02 3.9462842820e+03 4.7507899915e+02 -2.1793424839e+01 -1.6940146006e+02 2212 -2.6675044496e+00 8.5335282364e-01
68918 1.0267636894e+02 -9.9389776796e+02 4.3672852988e+03 9.3382675847e+01 -2.8397487953e+01 -1.8585189472e+02 2212 -3.1350704220e+00 3.2620699322e+01
69481 2.0225411611e+02 -9.0963709133e+02 4.0148832903e+03 1.1156561960e+02 -2.8676538225e+01 -4.6031737516e+02 2212 -2.6737618593e+00 3.6811993019e-03
69879 -6.9078426359e+01 -1.0487374592e+03 4.6861818944e+03 1.1120233000e+02 3.2789205853e+00 -3.5116652991e+02 2212 -5.1169490728e+00 5.2125169474e-01
69923 -1.6417569102e+02 -1.1897174523e+03 4.5864125085e+03 1.8161430560e+02 1.2871633181e+01 -9.6082418607e+01 2212 -3.8117709402e+00 2.8662115875e+01
70228 -1.0819779596e+02 -1.1230267782e+03 4.2089905483e+03 2.5917967638e+02 6.0489444588e+01 -2.6614322485e+02 2212 -7.7142581996e-01 6.4049792363e-01
70360 -2.0506238231e+02 -9.6078880160e+02 4.4728763985e+03 3.9827782846e+02 -3.5142067728e+01 -1.0657142378e+02 2212 -3.7720468729e+00 4.0960720810e+00
70752 -2.8770632103e+02 -1.0050882482e+03 4.2792772977e+03 4.5266449258e+02 -1.4627700056e+02 -3.1163984580e+01 2212 -5.0400744560e+00 2.4998353531e+00
71079 2.5186035924e+01 -1.1004205481e+03 4.2127523425e+03 3.5380375318e+02 5.9501450353e+01 -3.5090970081e+02 2212 -1.1353374943e+00 6.7124246093e-02
71207 -9.9324054316e+00 -9.2213376007e+02 4.3502265668e+03 1.8851144521e+02 -1.8730267153e+01 -4.0581965507e+02 2212 -4.9797004911e+00 1.3504457571e-01
71219 2.1362455540e+02 -9.0316511242e+02 3.9685032026e+03 1.4644641238e+02 -3.1601231391e+01 -4.1982469292e+02 2212 -1.3669861837e+00 6.6117972748e-02
72142 4.6016730184e+01 -1.1358957023e+03 4.3932603677e+03 3.0484576695e+02 9.5740566868e+01 -4.0619651492e+02 2212 -9.2374018696e-01 8.5330809273e-03
72268 1.7797192787e+02 -8.9321548433e+02 3.9835218223e+03 5.1969080851e+02 1.5533956460e+02 -1.7856485995e+02 2212 -5.0723959955e+00 5.9508022194e-01
73292 2.1387724877e+02 -1.0772159062e+03 4.3557146938e+03 1.4352852064e+02 1.8160622303e+01 -3.8522962399e+02 2212 -2.4726839685e+00 1.3025874019e-01
74386 5.2672524858e+01 -8.7166175978e+02 4.0905172037e+03 3.6262868493e+02 -1.7835448621e+01 -3.7114740580e+02 2212 -2.2397839029e+00 8.7739609299e-02
75122 -1.9270139474e+02 -1.2203223567e+03 4.8885095694e+03 7.6682799872e+01 1.6742769627e+01 -2.6286596049e+02 2212 -2.7057885176e+00 1.6137994575e+00
75178 -2.1615651089e+02 -9.0731428386e+02 4.0393220964e+03 3.2119596767e+02 -1.1619448217e+02 -7.1273589533e+01 2212 -2.0731882094e+00 8.6709059326e+00
75438 4.8538258500e+01 -1.0149722132e+03 4.7140023431e+03 1.0609059047e+02 -3.2435598934e+01 -4.0698193796e+02 2212 -1.1586863846e+00 1.7343226263e-01
75454 5.0275692447e+00 -1.0343366940e+03 4.0626544486e+03 7.7325164918e+01 -2.2773787713e+00 -2.4631847725e+02 2212 -2.6036874049e+00 5.3379490848e+00
75968 -2.5531151922e+02 -1.0587797005e+03 4.2259107349e+03 2.2923142772e+02 2.7143705263e+01 -4.2974894525e+02 2212 -4.0426750069e+00 1.3115935254e-02
75989 -1.3691833434e+02 -9.2261559140e+02 3.9690701616e+03 4.7111498568e+02 -6.1925391419e+00 -2.3880858688e+02 2212 -3.6285598152e+00 4.6475747521e-01
76066 -1.4674422002e+02 -1.2077529444e+03 4.8303341960e+03 1.6809311512e+02 2.5328279539e+01 -2.6194276091e+02 2212 -2.2014052381e+00 1.0502502883e+00
76363 -9.5446062768e+01 -1.1126493178e+03 4.3562815189e+03 5.8397765894e+02 -3.3736239228e+01 -1.4360289748e+02 2212 -1.1658509118e+00 2.1100522023e-01
76403 2.2004399556e+02 -1.0439131507e+03 4.1200440530e+03 3.0334052030e+02 1.0621123242e+02 -4.0191558421e+02 2212 -3.1621873607e+00 1.3964442465e-02
76724 -5.1629401169e+01 -9.5251284320e+02 4.0771914878e+03 2.4400565803e+02 -6.2699455507e+01 -3.4659805038e+02 2212 -8.6897619837e-01 3.3096503727e-01
76916 2.5696021872e+01 -1.1279758263e+03 4.8031596549e+03 4.2879138582e+02 6.5174116139e+01 -6.4004501633e+01 2212 -3.7427018636e+00 2.5378591130e+00
77236 1.5508385603e+02 -1.1054343217e+03 4.4812134995e+03 2.6209988568e+02 5.0414550329e+01 -1.1545796823e+02 2212 -2.3982204411e+00 7.4678209832e+00
77796 -9.5457801412e+01 -9.7198054687e+02 4.4099231111e+03 1.0944385601e+02 -1.3284747892e+01 -1.3057591025e+02 2212 -3.3236834146e+00 1.4524977077e+02
77799 -3.4851460444e+01 -8.6799311638e+02 3.8842892861e+03 2.1081245854e+02 -6.1335149370e+01 -3.2510601111e+02 2212 -1.2235264720e+00 1.0165997631e+00
79422 1.9028283493e+02 -1.0617388732e+03 4.7871099668e+03 2.8188690491e+02 6.7334927166e+01 -2.4682584157e+02 2212 -4.3826173730e+00 1.3248457884e+00
80000 2.0961788186e+02 -9.9083192179e+02 4.6910822267e+03 4.9451378688e+02 -5.9950504891e+01 -2.4769374888e+02 2212 -3.4566551163e+00 1.8888224946e-01
81268 -4.0186597983e+01 -1.1152120223e+03 4.5285916166e+03 1.0807283023e+02 1.5986318269e+01 -4.1456150872e+02 2212 -4.1933997145e+00 4.4726066331e-02
81569 -2.5422920908e+02 -1.1099017392e+03 4.6918463156e+03 2.1551536574e+02 -5.4206912038e+01 -3.7752030428e+02 2212 -2.8565050715e+00 7.1427888884e-02
81931 1.3958101590e+02 -1.1007402343e+03 4.3507230491e+03 2.6741772194e+02 -4.8734235855e+01 -3.0721206418e+02 2212 -6.6709055286e-01 2.6132192061e-01
82388 -6.4619411261e+01 -1.1235763845e+03 4.4072872967e+03 4.1625643831e+02 -1.5069455344e+02 -2.5981545334e+01 2212 -2.6190125111e+00 2.2604090241e+00
83326 -4.9737581715e+01 -1.0493995252e+03 4.2603128081e+03 4.5262109814e+02 -2.3037314819e+01 -1.1895586472e+02 2212 -5.4671671761e+00 1.4665629939e+00
83545 -3.1715750505e+01 -1.0575552475e+03 4.8455076486e+03 2.9475257711e+02 1.0318633648e+02 -3.9349659739e+02 2212 -5.1730125672e+00 5.2203186229e-02
84044 2.6019396880e+02 -1.0145751887e+03 4.3004443297e+03 6.0903781907e+02 3.7701784634e+01 -8.0285988414e+01 2212 -2.9546940171e+00 4.4656663188e-01
84234 -2.1012416078e+02 -9.6039542351e+02 3.9436638701e+03 5.2591400834e+02 -3.7419514213e+01 -1.4958065444e+02 2212 -1.2438507443e+00 6.7654040124e-01
84490 -1.8632559218e+02 -9.9751143856e+02 4.2328434470e+03 5.4653546911e+02 6.0985297286e+01 -3.9484522952e+01 2212 -1.1373368436e+00 1.6012351763e+00
84825 -2.2981747052e+02 -1.0205266686e+03 4.6202247286e+03 3.8237741970e+02 3.6912939363e+01 -4.4652072701e+01 2212 -4.3528012251e+00 5.8035300390e+00
84868 -3.0835338238e+02 -1.0674779437e+03 4.5940078742e+03 1.0257285542e+02 1.7550660620e+01 -3.9167499387e+02 2212 -5.3545766727e+00 1.6533610851e-01
85060 1.5600257151e+02 -9.9391864694e+02 4.1827669093e+03 3.6520255552e+00 8.8501031316e-01 -6.4032280441e+01 2212 -1.3201231330e+00 3.0946412732e+03
85582 -1.0848887787e+02 -9.7737319030e+02 4.4478880297e+03 1.5979477979e+02 7.2688212943e+00 -2.8744326015e+02 2212 -1.8801462075e+00 2.2842146018e+00
85589 2.4283048049e+01 -9.3629379926e+02 4.3657217068e+03 2.5128078052e+02 7.7969014621e+01 -2.2472859818e+02 2212 -1.8587626454e+00 4.1097026565e+00
86735 -1.6267255067e+02 -8.7714493179e+02 4.1093675299e+03 4.8408670006e+02 5.4010505477e+01 -9.2451213157e+01 2212 -5.1382972773e+00 2.9669760520e+00
86856 -1.8090533376e+02 -8.7957712224e+02 4.0966799560e+03 4.3193011276e+02 -1.1810946450e+02 -2.0922378424e+02 2212 -1.7885321688e+00 1.1161501427e+00
87075 -3.0791630468e+02 -1.0637705983e+03 4.4586041336e+03 5.5606997513e+02 -1.6924142298e+02 -7.7682863412e+01 2212 -1.8553997583e+00 5.4106558278e-01
87558 1.4084114427e+02 -1.0843183522e+03 4.2118802055e+03 8.0084947424e+01 -2.8672221292e+01 -4.4157102296e+02 2212 -5.1192412358e+00 9.2812578477e-03
87587 2.8930340627e+02 -9.2787949402e+02 4.2018348054e+03 4.3362560505e+02 -5.7065472633e+01 -1.8780022207e+02 2212 -4.6484127846e+00 1.0217529683e+00
87634 -2.8253697623e+01 -9.4127723419e+02 3.8062579138e+03 3.6398266494e+02 2.8081208737e+01 -3.2960814062e+02 2212 -4.5032222494e+00 1.8535969333e-01
87999 -1.9458387386e+02 -9.9835252223e+02 4.2835048705e+03 2.9788390951e+02 -8.0279779612e-01 -1.4142642361e+01 2212 -4.1012944824e+00 1.6777823195e+01
88763 -5.8740348776e+00 -1.0112762783e+03 4.3488929217e+03 6.5574128312e+02 1.4840778446e+02 -3.2319142204e+01 2212 -3.8191455086e+00 5.6431040849e-01
88897 -3.6948224466e+01 -9.6173894073e+02 3.8349337202e+03 5.4424694248e+02 -7.9520698385e+01 -1.8394565757e+02 2212 -4.4155832038e+00 3.0735148169e-01
89136 8.7241101254e+00 -1.0057053812e+03 3.9446239904e+03 3.5891106419e+02 1.1938670009e+02 -3.3972618764e+02 2212 -3.0359029672e+00 9.7335403418e-02
89242 -7.5314999446e+01 -1.0628669437e+03 4.5862963683e+03 5.0475558975e+02 3.6681660574e+01 -8.5083472989e+00 2212 -1.3389049245e+00 2.4939723620e+00
90237 4.4989913177e+01 -1.0152745021e+03 4.5853419957e+03 4.6366987534e+02 -7.7923074059e+01 -1.9571337066e+02 2212 -2.2503388715e+00 6.8261289422e-01
90362 3.0549372885e+02 -1.1024416552e+03 4.6246341706e+03 2.2564968517e+02 8.1271927718e+01 -3.4120528914e+02 2212 -1.4788627608e+00 1.7542276362e-01
90722 -2.0076955925e+02 -1.0586302594e+03 4.7479326354e+03 1.6287515072e+02 -2.0397522241e+01 -2.7670822841e+02 2212 -1.2038449356e+00 1.8241267926e+00
90858 -1.0575020009e+02 -1.2097278249e+03 4.6596781944e+03 8.7703930666e+01 -4.2415382076e-01 -3.9162710793e+02 2212 -6.2600255664e-01 5.7921148573e-02
90877 -1.0146034699e+01 -1.0352837370e+03 4.6211699610e+03 3.4562212463e+02 9.1626239691e+01 -1.7968747338e+02 2212 -3.1451891195e+00 2.4097324847e+00
91070 -1.7026181474e+02 -1.1378124977e+03 4.6441350986e+03 1.5021655917e+02 2.7373234652e+01 -4.6158428085e+02 2212 -4.3020197500e+00 3.8143399605e-03
91480 6.2637893519e+01 -1.0405123265e+03 4.3693876691e+03 3.0870169782e+02 -1.3372054117e+01 -3.8417122789e+02 2212 -4.5270133782e+00 4.1775767610e-02
91762 -2.6347243987e+02 -8.6919835168e+02 3.8674178838e+03 4.0458673364e+02 -1.0747871549e+02 -8.2068788060e+01 2212 -1.1371836434e+00 4.2008838093e+00
92406 -4.0890964409e+01 -9.2622986228e+02 4.3091813237e+03 2.3565236816e+02 -4.3136814868e+01 -2.2316860863e+02 2212 -1.2998570811e+00 4.8562004188e+00
92481 6.1247588497e+01 -1.0153300938e+03 4.6786453215e+03 5.1413087107e+02 -2.4506306846e+01 -1.8411062894e+01 2212 -4.2998888642e+00 2.7933676035e+00
92936 -7.4455895493e+01 -1.1503794442e+03 4.6340758545e+03 1.7521584794e+02 3.4813812610e+00 -4.5361092908e+02 2212 -3.4055096034e+00 4.0055522577e-03
93671 -1.4065758507e+02 -1.2658416134e+03 4.8733042502e+03 2.1532680027e+02 3.7016023589e+01 -2.0685642225e+02 2212 -1.9965430810e+00 1.5733237511e+00
94651 1.5308290097e+02 -9.7698491186e+02 4.1674900231e+03 2.7765874012e+02 -7.4173778934e+01 -3.8256147269e+02 2212 -1.2300636754e+00 7.0696350168e-02
94884 -3.1823950270e+02 -1.1989961842e+03 4.8837465312e+03 1.7290306730e+02 -2.0682671209e+01 -4.3011561149e+02 2212 -4.3348193385e+00 5.7704569488e-03
95162 -1.3773393334e+02 -9.2524107484e+02 4.0783286257e+03 6.0404556248e+02 -2.9739448477e+01 -6.6475623545e+01 2212 -7.2544980049e-01 1.0871986375e+00
96183 1.2084199994e+02 -1.2423771529e+03 4.7014871174e+03 3.4689879643e+02 5.3577557429e+01 -1.0111040233e+02 2212 -2.5833051112e+00 1.8108687906e+00
96445 4.4910463709e+01 -9.1962621104e+02 3.9399356540e+03 2.9894053690e+02 -4.4219015112e+00 -2.5602364042e+02 2212 -3.8260778454e+00 1.5996339220e+00
96717 -8.4755393427e+00 -1.1180035980e+03 4.3453417443e+03 5.0545050565e+02 1.0175495419e+02 -4.0299215843e+01 2212 -2.6005026379e+00 1.3165186765e+00
96807 8.8961113589e+01 -8.6002909703e+02 3.9409447638e+03 2.3210565929e+02 5.7518398056e+01 -4.2385796448e+02 2212 -1.4977720084e+00 5.0687261260e-02
97773 -2.3108678529e+02 -9.7626248666e+02 4.4369730365e+03 3.5922920534e+02 -7.6388322480e+01 -3.6744343779e+02 2212 -4.3543787191e+00 7.3012137795e-02
97988 2.4831390062e+01 -9.4787451800e+02 4.5461849678e+03 4.8927524373e+02 -9.3025235759e+01 -6.0804266858e+01 2212 -4.8418533041e+00 3.0436631636e+00
98059 2.4837739566e+02 -1.0416437444e+03 4.5648744480e+03 3.0014821413e+02 2.9924916399e+01 -3.2763266151e+01 2212 -1.2901183423e+00 1.2561130793e+01
98859 2.5965625339e+02 -1.0481858001e+03 4.4280612586e+03 8.3609443560e+01 -1.0144980751e+01 -2.8780649068e+02 2212 -4.6121526412e+00 1.6933679191e+00
99433 2.0309146844e+02 -9.9941460988e+02 4.0139895243e+03 3.4386620098e+02 -7.6865944633e+01 -3.6522423820e+02 2212 -2.4505373924e+00 3.7953772547e-02
100090 -1.2248858804e+02 -1.0829980345e+03 4.3936570404e+03 2.2942436578e+02 4.7793760396e+00 -2.6133495551e+01 2212 -4.7316454160e+00 3.8070580714e+01
100747 1.3774517592e+02 -9.3252283157e+02 4.0675482122e+03 2.3023736175e+02 -2.8342655037e+00 -4.2550384075e+02 2212 -3.8806738071e+00 3.3395851262e-02
100832 -1.1438194337e+01 -1.2265096848e+03 4.7923869926e+03 3.2225462323e+02 1.7156928771e+01 -3.9281895100e+02 2212 -1.8683165645e+00 1.2838147363e-02
101086 9.6619298802e+01 -1.0420251943e+03 4.6138476563e+03 5.7947970546e+02 5.0775276618e+01 -2.5044771613e+01 2212 -3.5674135569e+00 1.2997131420e+00
101628 2.2394068068e-01 -1.1202036638e+03 4.6665866025e+03 5.6665930045e+02 8.4613671276e+01 -1.3546978339e+02 2212 -5.9760954184e-01 3.5135007022e-01
101674 -1.1759895755e+02 -1.0159865957e+03 4.4542884901e+03 3.8752475331e+02 -1.0285515442e+02 -3.1648208095e+02 2212 -2.2491509113e+00 1.6464166025e-01
101936 -3.1033471555e+02 -1.0785713186e+03 4.5504709709e+03 1.3543704632e+02 -7.8868614285e+00 -4.1000221357e+02 2212 -4.2627821486e+00 4.6475245879e-02
102051 -2.9324815587e+01 -1.1360644409e+03 4.5093377694e+03 2.8189782797e+02 -3.1327251857e+01 -3.8961978573e+02 2212 -2.5921098697e+00 2.4002019423e-02
103188 1.8398163738e+02 -9.5083574749e+02 4.2688929901e+03 1.3887768070e+01 -4.7936838653e+00 -4.7283430871e+02 2212 -1.2833377551e+00 1.7389215373e-03
103226 -8.9252129841e+01 -8.7401695696e+02 3.8203750615e+03 5.2783756713e+02 -2.0114503941e+01 -1.4706527650e+02 2212 -1.3692515222e+00 1.0713776988e+00
103401 -7.3039588667e+01 -9.3817875078e+02 4.1248481692e+03 4.0550912362e+02 -1.3243265603e+02 -1.5710786442e+01 2212 -5.2025809798e+00 5.6547198186e+00
103615 -2.3774051694e+02 -8.6595215150e+02 3.8221324124e+03 1.9676306659e+02 2.0268659067e+01 -2.1366938848e+02 2212 -2.6894839837e+00 7.5532720668e+00
103622 2.4984176391e+02 -1.0482802724e+03 4.3863220049e+03 7.2459180487e+01 -2.2586843319e+01 -4.5470945873e+02 2212 -3.2084423054e+00 4.6541829947e-03
103853 -3.0478450759e+02 -1.1516192351e+03 4.9379850273e+03 2.8491191478e+02 4.0722913209e+00 -1.8716060833e+02 2212 -3.2267765894e+00 2.0048774595e+00
104118 1.6965296129e+02 -1.0169808535e+03 4.0659643460e+03 2.5932251329e+02 3.7832012524e+01 -3.8201824259e+02 2212 -6.5878107050e-01 7.0478683405e-02
104526 -7.6809226672e+01 -1.0032332590e+03 4.1421025851e+03 5.8812630212e+02 7.6274298183e+01 -1.3624545866e+02 2212 -2.1008500394e+00 4.0673785565e-01
104754 2.4355421466e+02 -9.9758369140e+02 4.2730325696e+03 1.4120699160e+02 5.5718499190e+00 -2.4080884263e+02 2212 -1.5258070391e+00 4.5595453510e+00
104791 6.5086652729e+01 -9.3671338676e+02 4.4309433435e+03 5.7762081764e+02 -9.2421855214e+01 -1.1811637061e+02 2212 -4.2316367473e+00 7.5463134829e-01
105224 -1.4742858101e+02 -9.2697329698e+02 3.9502991745e+03 4.1365658481e+02 1.2865553461e+02 -3.2566965080e+02 2212 -3.2997949126e+00 1.3226960834e-01
105258 5.4980259527e+01 -1.0469918274e+03 4.5883174912e+03 2.4153745051e+02 5.6836076403e+01 -3.9494444241e+02 2212 -1.5373811075e+00 9.2603700086e-02
105264 -2.8011131089e+02 -1.1948257758e+03 4.8912326171e+03 4.1421623002e+02 -1.2218516030e+02 -2.3451259537e+02 2212 -2.9194169883e+00 1.6962543079e-01
