# EvtID pe_px[MeV/c] pe_py[MeV/c] pe_pz[MeV/c] prec_px[MeV/c] prec_py[MeV/c] prec_pz[MeV/c] pidrec zvtx[cm] weight
207442 1.1916848377e+02 1.2245853018e+03 4.2237057527e+03 3.7838975584e+02 5.3786850777e+01 -3.0335316573e+02 2212 -3.0616429723e+00 3.6093320722e-02
207701 -1.5289671899e+02 1.2215652923e+03 3.7855703300e+03 4.9643508129e+01 7.9351929982e+00 -4.1574233621e+02 2212 -1.1351133902e+00 5.7473663262e-03
208064 1.6197167967e+01 1.1235106285e+03 4.0138983380e+03 1.8874650238e+02 -2.8585269520e+01 -1.6509686821e+02 2212 -1.6056776368e+00 7.2266126217e+00
208297 -1.6251387385e+02 1.1954257512e+03 4.2299680150e+03 4.3961870515e+02 6.6230900046e+01 -4.5915452205e+01 2212 -3.5807320878e+00 1.2087486468e+00
208469 -5.6232160730e+01 1.1963130647e+03 3.7349163544e+03 4.8804617300e+02 -1.4199219244e+02 -1.8632380747e+02 2212 -2.1783700930e+00 1.2057137115e-01
208678 3.6646654810e+01 1.0598536607e+03 3.7745610291e+03 1.8912030273e+02 2.0057200431e+01 -3.5038000534e+02 2212 -2.1276047530e+00 1.6930346233e-01
209676 1.3807297776e+02 1.1563237266e+03 4.0853410703e+03 4.1500656118e+02 1.8509306627e+00 -2.4418139627e+02 2212 -1.4711559257e+00 1.4629012700e-01
210903 -1.1965265647e+02 1.3399719816e+03 4.1714839449e+03 5.7848745289e+02 8.2561204220e+01 -1.1305655504e+02 2212 -4.9483018632e+00 4.5837845516e-02
211172 -1.6660653988e+02 1.6958242440e+03 5.3366235338e+03 5.2870619440e+02 1.4134633986e+02 -1.9431069075e+01 2212 -5.4450075801e+00 1.2759761728e-02
211529 -6.2300179004e+01 1.0831235445e+03 3.5767807799e+03 8.9722772816e+01 -5.1213506761e-01 -4.6223499361e+02 2212 -3.8706279425e+00 1.1576459301e-03
211534 -1.4880590425e+02 1.4725540906e+03 4.8134191466e+03 1.0727096299e+02 -3.8214716003e+01 -3.4347164651e+02 2212 -5.1992494678e+00 3.2101907985e-02
211610 4.8922950237e+01 9.9142036289e+02 3.6030581039e+03 4.2046636313e+02 -4.0802910951e+01 -3.3063558509e+02 2212 -1.0254043383e+00 4.9163426140e-02
211634 -2.2602028517e+02 1.4897659145e+03 4.8285071153e+03 1.0707864916e+02 1.9382829650e+01 -4.3521052495e+01 2212 -4.7553132318e+00 6.7116540002e+01
211641 -1.3095278502e+01 1.5177080716e+03 4.5644465875e+03 6.3894361685e+02 2.9124789015e+00 -1.8995065565e+01 2212 -1.3783697477e+00 4.1166950759e-02
212138 3.2653296775e+01 1.3513358570e+03 4.5332499752e+03 2.5504969780e+02 7.8182141500e+01 -9.0576500525e+01 2212 -3.2669605683e+00 2.5421534557e+00
212567 -6.9400244841e+01 1.6303217928e+03 5.1234374179e+03 3.3582749927e+02 8.3313813195e+01 -7.7350320776e+00 2212 -1.6139849341e+00 2.9247793109e-01
213155 -6.5503120566e+01 1.2164606901e+03 4.2120601467e+03 1.9937878751e+02 7.0526625219e+01 -4.1940700899e+02 2212 -2.9666685576e+00 3.8643229557e-03
213497 -1.4232997973e+02 1.1261486188e+03 3.8870468695e+03 1.3577312656e+02 -5.5228643740e+00 -4.4329096355e+02 2212 -1.5917609395e+00 3.5968525386e-03
213610 -7.1973957067e+01 1.4988175898e+03 4.6692460543e+03 5.3441361261e+02 2.7477055837e+01 -1.6984746444e+02 2212 -2.9544345029e+00 8.8774691824e-03
214020 -7.6403960518e+01 1.2021099365e+03 3.7661807709e+03 4.0292450000e+02 -5.8253982512e-01 -8.1076567044e+01 2212 -2.2342825560e+00 9.6860688541e-01
214039 1.4413555258e+02 1.3235440453e+03 4.2544321824e+03 5.1344498270e+02 -1.8417509378e+02 -1.9651186248e+02 2212 -3.6110379961e+00 4.0812994675e-02
214217 1.0620386041e+02 1.1074907947e+03 3.8386062506e+03 2.9903539885e+02 1.0161786701e+02 -3.7097105275e+02 2212 -3.8005167253e+00 1.6232154289e-02
214683 -1.0325066069e+02 1.0337763774e+03 3.7037786600e+03 4.2036263264e+02 -1.2683592971e+02 -4.9180821050e+00 2212 -2.8866761045e+00 2.7318974861e+00
217366 1.1990995981e+02 1.4613099234e+03 4.9380163179e+03 9.5511843224e+01 -3.1824728711e+01 -1.4087560164e+02 2212 -3.1774260739e+00 1.0541844492e+01
218421 -1.9383042968e+02 1.4016148791e+03 4.5756199149e+03 3.5165690626e+02 5.1185642570e+01 -3.2582586361e+02 2212 -1.5963656893e+00 2.4236011349e-03
218693 -1.8186923985e+02 1.2176186753e+03 4.1702013668e+03 6.1481727529e+02 -2.0540628492e+01 -1.4854857129e+02 2212 -5.0070202718e+00 5.7262799619e-02
218933 -5.8043299098e+00 1.1312551166e+03 3.9942178439e+03 5.5985318089e+02 5.9256118544e+01 -1.6257879381e+02 2212 -2.3306748034e+00 1.3208476898e-01
220815 6.7156291663e+01 1.4751417822e+03 4.4215467572e+03 3.9924477511e+02 7.4296999141e+01 -2.2519360248e+02 2212 -3.5960543663e+00 1.0822635052e-02
221254 -8.0085350667e+01 1.5533902307e+03 4.9080065752e+03 5.1127134169e+02 -1.2705355863e+02 -1.7590470259e+02 2212 -5.3515480396e+00 1.0344218775e-02
222158 -1.3455122699e+02 1.3758055706e+03 4.2810306014e+03 4.2029252332e+02 1.2246055408e+02 -2.9499238905e+02 2212 -2.5638729318e+00 2.2852532791e-03
222208 1.2484470652e+02 1.5615562177e+03 4.7853251013e+03 5.3989855149e+02 -1.7582964851e+02 -1.8525681006e+02 2212 -4.8422090809e+00 8.0213704861e-03
223010 -7.7978435414e+01 1.4793040005e+03 5.0791354406e+03 5.6715994533e+02 1.0300872801e+02 -1.7994259491e+01 2212 -3.7438849309e+00 1.0248262098e-01
223716 4.2891510967e+01 1.3164974751e+03 4.0722248394e+03 2.9555905522e+01 7.6471248457e+00 -3.8351928035e+02 2212 -3.4061499937e+00 1.0493942673e-02
223746 -1.4755284033e+02 1.4249869870e+03 4.8605719114e+03 3.0151183940e+02 -1.0987589931e+01 -2.2871870333e+02 2212 -5.2423591744e+00 1.9049474495e-01
223937 1.1828935719e+02 1.2660822197e+03 4.0632916550e+03 4.3681019956e+02 -3.7212362935e+01 -8.2284679154e+01 2212 -5.9868873400e-01 5.6606090165e-01
225002 -1.1224072033e+02 1.2045956189e+03 4.2190525926e+03 4.8278352321e+01 -2.4663545778e+00 -7.1553377460e+01 2212 -5.2088906448e+00 5.8376462475e+02
225165 1.5411547544e+02 1.1314737865e+03 3.8752341851e+03 5.8577569615e+02 -5.9447593859e+01 -7.7768925886e+01 2212 -2.9192651222e+00 2.7452248781e-01
225633 6.7586015001e+01 1.0437997973e+03 3.6200762835e+03 3.9494983010e+02 7.5875946142e+01 -3.3440566311e+02 2212 -1.2679474342e+00 3.4050433733e-02
227636 3.1555246971e+01 1.3796802981e+03 4.1647421550e+03 4.3952504546e+02 9.3829733436e+01 -2.9249897181e+02 2212 -2.1027137474e+00 3.5488840034e-04
227763 -1.6175447426e+02 1.4644221603e+03 4.8831937527e+03 4.6929595184e+02 -6.6119762557e+01 -2.8183956661e+02 2212 -4.1126201390e+00 1.2294675623e-03
228089 -7.7065289846e+00 1.3117204751e+03 4.4835787613e+03 4.4744640525e+02 4.7453416919e+01 -2.4742010287e+00 2212 -2.9208277266e+00 9.4516373373e-01
228144 1.5348595092e+01 9.9130500765e+02 3.5772151397e+03 2.8440413671e+02 7.7122989031e+01 -1.9767957444e+02 2212 -5.4525589205e+00 1.9160665271e+00
229432 6.2800705544e+01 1.4672292300e+03 5.0533981192e+03 8.3289278010e+01 -7.4050521562e+00 -8.1208325774e+01 2212 -4.1139118567e+00 7.7476943396e+01
229564 -1.5792581309e+02 1.1973892828e+03 3.9386749158e+03 1.9540485442e+02 -4.1647201187e+01 -4.1945705099e+02 2212 -1.6401971080e+00 4.6706665516e-03
230011 -2.0329273552e+01 9.9915421709e+02 3.6487644220e+03 2.6522270768e+02 -5.6830007330e+01 -3.7522303019e+02 2212 -2.8635051050e+00 7.6830235737e-02
231098 -2.9243060591e+01 1.1466864248e+03 3.7517559884e+03 2.7801016607e+02 -8.8864500426e+01 -1.6428170871e+02 2212 -1.4021306864e+00 1.6195529261e+00
231215 -4.8641184473e+01 9.9231383397e+02 3.5923031669e+03 3.2643661168e+02 9.5830321701e+01 -3.7548668562e+02 2212 -4.9427187415e+00 3.0900824173e-02
231347 1.3886999623e+02 1.3378866080e+03 4.3943579718e+03 1.4422488494e+02 -1.0062727306e+01 -3.0732559151e+02 2212 -4.2810724345e+00 1.4130595426e-01
231451 -1.3516587883e+02 1.6593356960e+03 5.6735112789e+03 5.0802491315e+02 -1.4802104385e+02 -6.5706168751e+01 2212 -3.9486457787e+00 4.6735474702e-02
231586 3.9566637468e+01 1.1058287871e+03 3.8058702746e+03 1.2789180626e+02 2.2281396379e+01 -4.5741068631e+02 2212 -4.8551477301e+00 1.4628616220e-03
231712 -2.8292313775e+01 1.0901059925e+03 3.9535658461e+03 4.3812294972e+02 -6.4061925703e+01 -1.4882670469e+02 2212 -4.0349987831e+00 8.2196495998e-01
232324 8.7402622842e+01 1.0728862938e+03 3.6592696421e+03 1.4360080273e+02 2.4964234991e+00 -4.3514638540e+02 2212 -2.6704430657e+00 8.9374084105e-03
233777 -3.8027610341e+01 1.1879652010e+03 3.8208798387e+03 1.9207892442e+02 6.6177191062e+01 -1.4566619004e+02 2212 -2.9138247175e+00 4.8876431832e+00
233781 -3.1454269276e+00 1.2021764077e+03 4.0692813996e+03 4.6277110129e+02 1.2908221238e+02 -2.5387368852e+02 2212 -1.0841721909e+00 4.3777106336e-02
234051 1.8745261043e+02 1.0874360530e+03 3.7752042299e+03 4.2318198074e+02 8.1496713237e+01 -1.8317001453e+02 2212 -8.1761616468e-01 3.9304154524e-01
235098 6.5942861004e+01 1.1359127950e+03 3.5921497269e+03 3.6985614110e+02 -1.1123930187e+02 -1.3326707742e+02 2212 -9.2303597205e-01 9.1380678405e-01
235210 -4.4461875987e+01 1.2551248285e+03 4.0902018700e+03 2.0861157613e+02 -4.4063019180e+01 -4.0581889634e+02 2212 -2.9989977293e+00 6.3209201420e-03
235966 -6.4542603706e+01 1.1535359021e+03 3.8607750685e+03 6.1746170862e+01 1.3760047140e+01 -4.7047604133e+02 2212 -3.4887590965e+00 6.0648694094e-06
236058 6.2669670494e+01 1.1483073055e+03 3.6787102089e+03 9.7827915270e+01 -3.5161350617e+01 -4.6121694969e+02 2212 -4.2206299265e+00 1.2805923175e-03
236648 -8.3561990738e+01 1.5081484723e+03 5.2688354852e+03 9.7966644363e+01 1.6661304522e+01 -3.1942973666e+02 2212 -3.5632956896e+00 6.0247217889e-02
236861 -1.8014112713e+02 1.1892466978e+03 3.7567823294e+03 2.2159735578e+02 6.6751420637e+01 -2.2838101823e+02 2212 -2.1937086568e+00 6.2385668147e-01
237285 -2.1558378427e+02 1.6481104262e+03 5.4217250497e+03 5.1489077851e+02 -4.1382043229e+01 -4.4496735553e+01 2212 -5.4499988835e+00 4.5331745641e-02
237506 1.6640668390e+02 1.3290745734e+03 4.3402918821e+03 2.4073105201e+02 5.9117817037e+01 -3.4246622077e+02 2212 -4.6312156408e+00 1.1782971544e-02
237692 3.3463439060e+01 1.1335807523e+03 3.8605233894e+03 2.5433266210e+02 5.4133424748e+01 -3.9687109689e+02 2212 -3.1479726692e+00 1.0883661537e-02
238171 1.6426281004e+00 1.3662815750e+03 4.5189510772e+03 4.0898193401e+02 1.3355644466e+02 -2.6213823227e+02 2212 -2.5259984815e+00 1.1231010709e-02
238266 -9.5542938104e+01 1.4086570777e+03 4.8140300770e+03 3.5211660326e+02 1.0825890706e+00 -2.0538873652e+02 2212 -4.7508937430e+00 1.5318645823e-01
238585 -1.5810681703e+02 1.5869721768e+03 4.9713654388e+03 5.7130625071e+02 1.4164986828e+02 -6.4338868096e+00 2212 -4.5849560604e+00 3.0322932574e-02
239160 3.4115979955e+01 1.3849272720e+03 4.3053578227e+03 3.3471198560e+02 1.1636397551e+02 -3.0297699590e+02 2212 -4.7405300448e+00 1.4818936466e-02
239659 -5.5732193989e+01 1.5301059904e+03 5.3174251091e+03 5.2878699740e+02 1.8820749573e+02 -8.5650913516e+01 2212 -5.2538099536e-01 1.9398958540e-02
239897 1.4316321735e+02 1.3950211627e+03 4.6710076075e+03 1.8670255597e+02 3.8721193958e+01 -3.0194130830e+02 2212 -3.8749870199e+00 6.1907215842e-02
240206 3.2731953466e+01 1.5867157014e+03 4.7751894059e+03 6.3982485725e+02 6.1731238564e+01 -4.5567101720e+01 2212 -3.9156813333e+00 6.5696318099e-03
240254 8.2608944937e+01 1.2575668396e+03 4.4103231571e+03 3.4168417949e+02 -1.2392031813e+02 -3.5791423109e+02 2212 -1.9834119496e+00 9.9501134841e-03
241007 1.5836542457e+01 1.1329921216e+03 4.0454106789e+03 4.4501505001e+02 -1.1014811844e+02 -2.2787000321e+01 2212 -4.7867521325e+00 1.7113118952e+00
242074 -3.7359097885e+01 1.3222608115e+03 4.6647352817e+03 3.4772636701e+02 -4.7782367834e+01 -2.3265075118e+02 2212 -3.0719174044e+00 1.7380125931e-01
242662 -1.1093731398e+02 1.2553178024e+03 4.0208124773e+03 1.3295286558e+02 -1.1232704440e+01 -2.5585083325e+02 2212 -1.1311305007e+00 6.5788230714e-01
242885 1.1189436752e+01 1.0419640739e+03 3.6261727150e+03 3.1881777481e+02 1.1065794548e+02 -1.6447171812e+02 2212 -6.7102907063e-01 1.5396279454e+00
243714 -1.5199753882e+02 1.4068977551e+03 4.3843153357e+03 2.9986270988e+02 -1.0356152393e+02 -2.0011101421e+02 2212 -1.2815194072e+00 1.8505417916e-01
243777 -2.5578723139e+01 1.3575518231e+03 4.8112808128e+03 3.9149608719e+02 -4.9768422985e+01 -1.6878471555e+01 2212 -1.3303061500e+00 1.3382866632e+00
243893 5.9176433853e+01 1.3924880313e+03 4.3824916132e+03 5.8668257293e+02 -6.4098228764e+01 -8.2822900410e+01 2212 -3.2562391851e+00 5.9499642526e-02
244253 -3.1594570948e+01 1.1075716201e+03 3.7598567674e+03 2.3319085188e+02 2.8265447688e+01 -3.9819234468e+02 2212 -3.7000767533e+00 1.7298932001e-02
244304 -1.2376750606e+02 1.1121901700e+03 3.8191035408e+03 9.8300285034e+01 -7.5253291172e+00 -1.5243682536e+02 2212 -4.7395040498e+00 3.2651352754e+01
244334 -8.5766706918e+01 1.1063661907e+03 3.5984161195e+03 1.9195715822e+02 -3.8469165769e+01 -3.5492611917e+02 2212 -4.6324432055e+00 9.3216650829e-02
244833 5.4891098081e+01 1.3340791322e+03 4.7959421816e+03 2.7889615370e+02 -1.9935379602e+01 -2.3083060520e+02 2212 -4.6211281065e+00 2.9928588754e-01
245021 -6.8179372283e+01 1.2696540890e+03 4.3970117435e+03 2.5004199556e+02 6.9818421036e+01 -1.7502309889e+02 2212 -1.0561842921e+00 1.1781805644e+00
245465 -3.5735614879e+01 1.2963451575e+03 3.9537365044e+03 1.4301101374e+02 6.6829367438e-01 -8.9900055965e+01 2212 -4.7219581152e+00 2.6958098011e+01
245601 3.4927546821e+01 1.3049674776e+03 4.0018966540e+03 5.6987093336e+02 6.6931757355e+01 -7.7107811406e+01 2212 -6.1699954513e-01 1.0070785511e-01
245708 1.3919729763e+02 1.3382082746e+03 4.4593485305e+03 5.7180354126e+02 -7.7630173345e+01 -1.9226416177e+02 2212 -5.1153616351e-01 1.8199132041e-02
245813 -2.5025388741e+01 1.6747982661e+03 5.2513000873e+03 1.9619924995e+02 5.1200422061e+00 -2.7626126448e+01 2212 -3.8365632454e+00 2.8330346562e+00
245963 -5.6202574065e+00 1.5052622146e+03 4.6835600549e+03 4.3848881783e+01 -1.5335134999e+01 -2.3002162574e+02 2212 -8.3649864141e-01 5.9362963905e-01
246265 -5.5696267104e+00 1.2851074248e+03 4.2638425212e+03 3.1617957842e+02 -4.6879771880e+01 -3.6047116729e+02 2212 -9.1968858801e-01 8.0807436857e-03
246490 1.2257750528e+01 1.4006561523e+03 4.4938595249e+03 5.6729947530e+02 1.1277522116e+02 -1.7375141037e+02 2212 -3.8997625811e+00 7.5366086916e-03
247874 -5.3027776383e+01 1.4761092088e+03 4.8157131181e+03 3.4683268344e+02 6.2859711910e+01 -1.2200223839e+02 2212 -5.2256793804e+00 2.4579411352e-01
248269 1.0680795190e+02 1.1409081922e+03 4.0080379243e+03 2.4920029855e+02 4.7918545393e+00 -3.0391119084e+02 2212 -1.8897187030e+00 2.1580438208e-01
248325 -7.9037021699e+01 1.5386667354e+03 5.0420631527e+03 4.5617406334e+02 1.3093205681e+02 -1.5485274086e+02 2212 -9.1722357972e-01 1.6381312865e-02
249415 -1.0880747023e+02 1.1536512093e+03 3.6203471963e+03 2.8565754208e+02 -2.4209312004e+01 -4.1581161004e+01 2212 -4.4928126591e+00 5.5059033545e+00
250243 -1.3688817614e+02 1.2037706223e+03 4.2293158162e+03 2.4206643144e+02 -5.8555956055e+01 -3.5557979792e+02 2212 -6.5752088395e-01 6.7685954641e-02
250693 -9.5677755516e+01 1.4843156364e+03 4.9755116221e+03 5.7083710537e+02 2.7788978019e+01 -1.9720457919e+02 2212 -2.5697983797e+00 5.0493186384e-03
251451 -1.6948938648e+02 1.6403361762e+03 5.0652958304e+03 2.2271528018e+02 -3.3419681532e+01 -2.7255628654e+02 2212 -4.3668772473e+00 4.7216386533e-04
252360 -1.1737964721e+02 9.8037278140e+02 3.3283241754e+03 7.0288974502e+01 2.3958254321e+01 -3.8966182238e+02 2212 -2.3092435342e+00 1.1104356741e-01
252839 -1.7888808974e+02 1.4005567554e+03 4.6921793680e+03 3.5010127308e+02 8.7680860818e+00 -2.9563260749e+02 2212 -3.3689335857e+00 1.5088955107e-02
253406 -7.3946428518e+01 1.2744684288e+03 4.4152257810e+03 1.4435602078e+02 1.5928774753e+00 -2.7153418516e+02 2212 -2.1476713668e+00 4.5459548943e-01
253473 -8.8613826953e+01 1.1856481527e+03 4.1419572314e+03 4.0114854226e+02 6.2764383438e+01 -4.3116846604e+01 2212 -4.4908783312e+00 1.7325345909e+00
253478 -2.1505937875e+01 1.6816859333e+03 5.3666853874e+03 4.5898785173e+02 1.8613207026e+01 -8.9260354157e+01 2212 -5.2167264775e+00 1.7415239962e-02
253904 -1.5263035724e+02 1.0145658317e+03 3.3441075247e+03 4.9913062169e+02 6.4781075917e+01 -8.0891511103e+01 2212 -4.4644359727e+00 8.2963401339e-01
254072 -1.3472910387e+02 1.6433112162e+03 5.2204157142e+03 2.1521034294e+02 -4.5619668960e+01 -1.7633362607e+02 2212 -1.3198730648e+00 1.5258372184e-01
256288 -1.5542825625e+02 1.0007288583e+03 3.5799811444e+03 4.0499168740e+02 1.0948316415e+02 -3.1718481362e+02 2212 -4.3861860055e+00 5.5205736614e-02
257222 1.0731616007e+02 1.1291930616e+03 3.7318075204e+03 2.9484983605e+02 5.2332261593e+01 -2.6316999698e+02 2212 -5.0110235841e+00 2.8283823529e-01
257324 -9.2065340796e+01 1.6348315581e+03 5.3177607762e+03 6.1675047409e+02 -1.1782307205e+02 -5.7643252801e+01 2212 -5.3685848787e-01 1.1100028761e-02
257989 8.6464009769e+01 1.1607723283e+03 3.6801810310e+03 4.6914645521e+02 -1.5489531525e+02 -2.2700624038e+02 2212 -1.0619693943e+00 7.8406532121e-02
259789 -1.7530554298e+02 1.1799576007e+03 3.9232055906e+03 3.1780083882e+02 7.8958960467e+01 -3.6271960796e+02 2212 -2.7190617479e+00 1.1822422613e-02
259917 1.2134887216e+01 1.6196630721e+03 5.4063319343e+03 1.5271665575e+02 7.2060307857e+00 -2.4089784256e+02 2212 -3.8792203909e+00 6.0196409638e-02
261656 -8.8076725816e+01 1.1292443732e+03 4.0051245225e+03 3.9764300224e+02 6.5647284754e+00 -2.2019626720e+02 2212 -3.6630083907e+00 3.6392826649e-01
262490 -1.2349035517e+02 1.0704772640e+03 3.5155499044e+03 1.6097903561e+02 4.9125128304e+01 -3.1103916779e+02 2212 -3.3171248222e+00 3.5727024947e-01
263078 1.5959378552e+02 1.4095299806e+03 4.6092722395e+03 5.0362382177e+02 1.6168500876e+02 -1.5284622690e+02 2212 -1.5341861355e+00 2.1548031280e-02
263608 -1.3964515639e+02 1.5633313629e+03 4.9185421141e+03 4.7702429353e+02 -1.2533945275e+02 -1.1911806103e+02 2212 -5.0660449867e+00 7.1825151952e-02
263896 -7.7292139202e+01 1.2880602305e+03 4.5216493907e+03 3.3043756288e+02 1.6795542169e+01 -3.2460315400e+02 2212 -1.7924644758e+00 3.4627833853e-02
264164 -1.4016615563e+02 9.7491283754e+02 3.2729187703e+03 2.1545737247e+02 5.6279503996e+01 -4.1881006899e+02 2212 -4.5831590001e+00 1.8971724964e-02
264349 1.1311778322e+02 1.2721171385e+03 4.5215537796e+03 6.0332754848e+02 -3.6662665613e+01 -1.3386447017e+02 2212 -1.8091722387e+00 6.1217858738e-02
265461 3.9351643480e+01 1.4699474166e+03 4.5666802910e+03 5.4221740313e+02 7.1064813394e+01 -1.9159588875e+02 2212 -5.4305373500e+00 1.1628283998e-02
265633 8.6430051500e+01 9.9792993380e+02 3.5882184215e+03 4.3249475924e+02 -5.8917400760e+01 -1.1909798026e+02 2212 -2.2637164600e+00 1.4285573826e+00
265745 -8.3561244218e+00 1.2245940369e+03 3.8850890076e+03 1.3485156435e+02 -2.0968165917e+01 -3.6280563615e+02 2212 -1.2863674569e+00 5.9895216259e-02
265798 -6.6465366115e+01 1.5337984067e+03 4.7552578365e+03 4.6459674741e+02 1.5225336736e+02 -1.8496620286e+02 2212 -2.0626952494e+00 8.0069214729e-03
266209 -1.2477617373e+02 1.2839198617e+03 4.1394054090e+03 4.9397176367e+02 9.3946281438e+01 -2.3217399502e+02 2212 -2.8542899254e+00 2.3256103564e-02
266299 1.2711046437e+02 1.3963538042e+03 4.5540223596e+03 5.4461087418e+02 5.7809323324e+01 -2.0249158820e+02 2212 -5.2305839357e+00 7.3471677603e-03
266461 -5.5263581554e+01 1.1546586242e+03 4.0214596569e+03 2.6722441855e+02 2.1631085754e+01 -4.1348932945e+02 2212 -1.5073131078e+00 4.0680653249e-03
267068 -1.7106747631e+01 1.3776139335e+03 4.4274195101e+03 1.6557273051e+02 -3.4977883487e+01 -2.5813490391e+02 2212 -1.6438059411e+00 2.4163473236e-01
267587 1.8100205331e+02 1.2845570811e+03 4.1365556757e+03 1.2937385496e+02 -4.3964976955e+01 -3.7956083454e+02 2212 -4.5200246975e+00 1.4333526478e-02
268098 -3.1443266954e+01 1.6524871144e+03 5.4286602170e+03 6.8779989408e+02 -1.0222029321e+02 -2.4285061776e+01 2212 -2.9838288035e+00 1.1623292943e-02
268270 -2.6958593602e+01 9.9926157308e+02 3.5879674442e+03 1.4443988615e+02 -3.9897196268e+01 -4.2757843853e+02 2212 -2.5269131369e+00 3.6192392446e-02
268615 -3.3036636902e+01 1.0572994291e+03 3.4539680719e+03 1.8230092115e+01 -2.9668967419e+00 -4.7091442352e+02 2212 -4.0549513134e+00 5.0215205447e-04
268682 7.0926281100e+01 1.6582833246e+03 4.9889913306e+03 3.7883525107e+02 1.0435426441e+02 -1.9204210242e-01 2212 -5.3039503174e+00 1.2444519175e-01
268873 -7.7520768255e+01 1.1811432677e+03 3.7637968733e+03 7.6954373525e+01 -1.1604044251e+01 -2.3880207035e+02 2212 -4.4116343681e+00 2.1132186528e+00
268874 -6.1118252681e+01 1.4638250482e+03 4.5760232631e+03 3.0942537033e+02 -9.0404356143e+01 -2.2091341274e+02 2212 -1.6295774614e+00 1.1779886296e-01
269405 2.4742076387e+01 1.5635775866e+03 4.8763986776e+03 6.5456202785e+02 -5.6799076155e+00 -1.7723534618e+01 2212 -6.9134005066e-01 1.9725684507e-02
270092 -2.0153365312e+02 1.6538676588e+03 5.2809769500e+03 3.4031671090e+02 -7.3142216873e+01 -1.1214615414e+02 2212 -5.3765314859e+00 1.2984020320e-01
270473 5.2373062270e+01 1.1229603492e+03 4.0897708197e+03 2.1199537701e+02 -7.0637143162e+01 -2.4815055938e+02 2212 -4.8684043188e+00 1.1194076750e+00
271115 5.2368927955e+00 1.1414633539e+03 3.8194243522e+03 3.1354631586e+02 5.2905221591e+01 -3.4651482011e+02 2212 -7.3180815740e-01 4.1998395104e-02
271162 -1.5246771965e+02 1.6048713470e+03 4.9256291684e+03 5.0597067678e+02 -7.6081801337e+00 -1.4945214981e+02 2212 -3.3384878312e+00 8.8200323247e-03
271822 -1.9170635368e+02 1.6376970202e+03 5.4377682412e+03 4.1231843042e+02 3.5176324165e+01 -1.5290023180e+02 2212 -4.9522173377e+00 2.1766352482e-02
272106 1.3496692916e+02 1.3834776687e+03 4.4269956541e+03 1.2940012909e+02 3.2074927917e+01 -2.0160555768e+02 2212 -5.2660393908e+00 1.2130725805e+00
272537 6.9026195787e+01 1.2373498532e+03 4.2652733706e+03 1.8584567586e+02 -2.3439104739e+01 -3.5109913716e+02 2212 -5.0452746260e+00 7.0899266681e-02
272873 -2.9872173216e+01 1.4264748113e+03 4.9765235045e+03 3.5071158697e+02 -8.5888463045e+01 -3.4267907328e+02 2212 -4.3141296164e+00 1.6665636234e-04
273439 2.8944221660e+01 1.1159403141e+03 3.7697730596e+03 1.3752810423e+02 3.2649174804e+01 -4.5614279427e+02 2212 -1.3126731985e+00 1.5266575959e-03
274140 4.2521872853e+01 1.5978038582e+03 4.7670549789e+03 3.9099124821e+02 -8.0661596327e+01 -1.2889058794e+02 2212 -4.1331694957e+00 8.4566388880e-02
274413 6.2784111966e+01 1.7481108452e+03 5.1842504816e+03 3.5709403011e+02 9.2142388915e+01 -7.3192174451e+01 2212 -1.3250387257e+00 1.6827799784e-02
274745 -9.5508340029e+01 1.1126470805e+03 3.5637136187e+03 2.6216978901e+01 -5.4806254583e+00 -7.3556027063e+01 2212 -9.1779861785e-01 7.3486462045e+02
275987 1.9507151661e+02 1.1972358703e+03 3.9639037400e+03 3.5225216901e+01 -7.9486786893e+00 -1.0803151451e+02 2212 -2.9418553454e+00 1.7041738444e+02
276664 -1.5646001058e+02 1.5678645575e+03 5.2035500670e+03 2.8307406555e+02 -2.1413261522e+01 -2.2438834762e+02 2212 -2.1608466848e+00 4.8730436414e-02
277990 1.5962399641e+02 1.1744420996e+03 3.6850216187e+03 1.9839832000e+02 3.8947706257e+01 -1.6908403510e+02 2212 -2.3655332888e+00 2.8421415728e+00
278096 -7.5087244263e+01 1.2183873304e+03 4.0177819924e+03 4.8714070056e+02 6.1167859902e+01 -2.6765304891e+02 2212 -7.0032069413e-01 2.0771926279e-02
278749 4.2428487543e+01 1.1685019568e+03 3.8837056755e+03 3.9728711031e+02 7.3566931314e+00 -9.5870588299e+01 2212 -4.3931420457e+00 1.1519837030e+00
278919 -9.6536437684e+01 1.5603934858e+03 4.8049998763e+03 2.8808780283e+02 4.9736520340e-01 -7.0452360272e+01 2212 -4.7533386848e+00 6.7132704637e-01
279191 3.8907702473e+01 1.4870740668e+03 4.4951773851e+03 4.3177526723e+02 -4.7182095137e+01 -2.3286860804e+02 2212 -4.9890484249e+00 9.3277681076e-03
280251 6.0112107899e+01 1.1287397343e+03 4.1072016975e+03 3.6906275098e+02 1.8300969066e+01 -2.9252679736e+02 2212 -4.2548599974e+00 1.1498864641e-01
281856 -2.2405712340e+02 1.5368679082e+03 4.9664155535e+03 5.7442259773e+01 -3.1849530454e+00 -7.1038184579e+01 2212 -2.9570604565e+00 9.4248591448e+01
282201 -1.2160064589e+02 1.8569837087e+03 5.5075628539e+03 3.3518903544e+02 2.9554033765e+01 -6.9537782360e+00 2212 -3.4317738733e+00 3.0313596467e-02
